Agent,Seed,Heuristic,Solved,HNode,LNode,Time,Makespan,SOC,SOL
100,256,conflict,1, 54, 245, 3, 53, 2733, 2435
100,256,neighbour,1, 95, 440, 4, 93, 3369, 2594
100,257,ML,1, 50, 232, 85, 49, 3116, 2763
100,257,distance,1, 49, 220, 4, 48, 2991, 2705
100,257,conflict,1, 102, 624, 11, 80, 3507, 2881
100,257,neighbour,1, 113, 522, 5, 102, 3472, 3064
100,258,ML,1, 48, 214, 90, 47, 2877, 2596
100,258,distance,1, 50, 243, 6, 47, 2918, 2568
100,258,conflict,1, 95, 494, 6, 89, 3470, 2828
100,258,neighbour,1, 69, 322, 4, 67, 3067, 2651
100,259,ML,1, 54, 257, 93, 53, 2565, 2221
100,259,distance,1, 48, 226, 3, 47, 2579, 2274
100,259,conflict,1, 66, 326, 4, 63, 2686, 2316
100,259,neighbour,1, 54, 235, 3, 53, 2553, 2216
100,260,ML,1, 54, 236, 75, 53, 3022, 2619
100,260,distance,1, 53, 242, 4, 52, 2949, 2617
100,260,conflict,1, 53, 246, 3, 52, 3020, 2638
100,260,neighbour,1, 55, 243, 5, 54, 3024, 2651
100,261,ML,1, 36097, 747872, 5301, 73, 3185, 2644
100,261,distance,1, 50, 238, 3, 49, 2934, 2561
100,261,conflict,1, 53, 241, 3, 52, 2947, 2542
100,261,neighbour,1, 54, 238, 3, 53, 2856, 2525
100,262,ML,1, 51, 235, 92, 50, 2878, 2540
100,262,distance,1, 53, 243, 4, 52, 2962, 2603
100,262,conflict,1, 63, 306, 3, 62, 2918, 2548
100,262,neighbour,1, 53, 231, 3, 52, 2855, 2570
100,263,ML,1, 54, 250, 82, 53, 2893, 2604
100,263,distance,1, 54, 255, 4, 53, 2959, 2661
100,263,conflict,1, 59, 275, 7, 58, 2905, 2597
100,263,neighbour,1, 71, 301, 4, 69, 3071, 2706
100,264,ML,1, 478, 5319, 107, 65, 2981, 2535
100,264,distance,1, 51, 236, 3, 50, 2909, 2512
100,264,conflict,1, 57, 264, 3, 56, 3035, 2519
100,264,neighbour,1, 56, 246, 3, 54, 3059, 2588
100,265,ML,1, 51, 239, 93, 50, 2910, 2619
100,265,distance,1, 51, 225, 3, 50, 2983, 2629
100,265,conflict,1, 56, 268, 3, 54, 3087, 2681
100,265,neighbour,1, 66, 294, 6, 64, 3101, 2672
100,266,ML,1, 56, 254, 72, 55, 3009, 2708
100,266,distance,1, 54, 249, 3, 53, 2991, 2686
100,266,conflict,1, 54, 248, 3, 53, 3007, 2655
100,266,neighbour,1, 71, 348, 5, 65, 3152, 2766
100,267,ML,1, 52, 239, 75, 51, 2967, 2728
100,267,distance,1, 50, 230, 6, 49, 2955, 2701
100,267,conflict,1, 50, 230, 3, 49, 2988, 2680
100,267,neighbour,1, 60, 284, 6, 57, 3096, 2776
100,268,ML,1, 243, 2978, 138, 57, 2770, 2416
100,268,distance,1, 48, 216, 6, 47, 2662, 2379
100,268,conflict,1, 48, 216, 3, 47, 2716, 2376
100,268,neighbour,1, 50, 226, 4, 49, 2719, 2378
100,269,ML,1, 48, 213, 76, 47, 2776, 2437
100,269,distance,1, 48, 214, 4, 47, 2738, 2509
100,269,conflict,1, 51, 226, 3, 50, 2747, 2490
100,269,neighbour,1, 61, 275, 6, 59, 2825, 2483
100,270,ML,1, 57, 267, 113, 55, 2943, 2633
100,270,distance,1, 53, 238, 4, 52, 2992, 2653
100,270,conflict,1, 63, 285, 4, 62, 3219, 2758
100,270,neighbour,1, 77, 412, 4, 72, 3332, 2825
100,271,ML,1, 57, 260, 79, 56, 2916, 2491
100,271,distance,1, 57, 258, 4, 56, 2886, 2507
100,271,conflict,1, 67, 311, 3, 66, 2971, 2402
100,271,neighbour,1, 162, 796, 8, 148, 4799, 3331
100,272,ML,1, 183, 1760, 86, 70, 3094, 2678
100,272,distance,1, 53, 239, 4, 52, 2930, 2639
100,272,conflict,1, 59, 279, 4, 57, 2994, 2640
100,272,neighbour,1, 78, 360, 6, 75, 3210, 2811
100,273,ML,1, 56, 253, 76, 55, 2705, 2339
100,273,distance,1, 56, 257, 3, 55, 2630, 2328
100,273,conflict,1, 59, 264, 6, 58, 2909, 2416
100,273,neighbour,1, 71, 317, 3, 69, 3035, 2637
100,274,ML,1, 52, 227, 77, 51, 2839, 2528
100,274,distance,1, 51, 226, 3, 50, 2762, 2475
100,274,conflict,1, 64, 298, 4, 62, 3079, 2623
100,274,neighbour,1, 53, 236, 3, 52, 2751, 2441
100,275,ML,1, 56, 252, 76, 55, 2764, 2505
100,275,distance,1, 56, 256, 4, 55, 2760, 2480
100,275,conflict,1, 56, 257, 5, 55, 2729, 2451
100,275,neighbour,1, 106, 517, 7, 99, 3159, 2691
100,276,ML,1, 48, 220, 85, 47, 2807, 2523
100,276,distance,1, 49, 226, 3, 48, 2838, 2533
100,276,conflict,1, 52, 245, 3, 51, 3010, 2584
100,276,neighbour,1, 57, 252, 7, 56, 3092, 2614
100,277,ML,1, 50, 227, 102, 49, 2754, 2480
100,277,distance,1, 50, 225, 3, 49, 2710, 2480
100,277,conflict,1, 83, 552, 6, 60, 2957, 2618
100,277,neighbour,1, 59, 275, 6, 57, 2923, 2619
100,278,ML,1, 53, 241, 80, 52, 2694, 2520
100,278,distance,1, 53, 242, 4, 52, 2810, 2540
100,278,conflict,1, 55, 261, 3, 54, 2698, 2495
100,278,neighbour,1, 53, 227, 3, 52, 2719, 2520
100,279,ML,1, 52, 237, 84, 51, 2893, 2555
100,279,distance,1, 52, 240, 4, 51, 2984, 2631
100,279,conflict,1, 214, 2384, 17, 73, 3134, 2715
100,279,neighbour,1, 60, 266, 3, 58, 3000, 2672
100,280,ML,1, 57, 253, 85, 56, 2836, 2635
100,280,distance,1, 60, 272, 4, 59, 2813, 2617
100,280,conflict,1, 62, 284, 4, 61, 2889, 2581
100,280,neighbour,1, 77, 346, 5, 72, 3075, 2797
100,281,ML,1, 91, 667, 104, 65, 2935, 2416
100,281,distance,1, 241, 2636, 19, 63, 2783, 2352
100,281,conflict,1, 407, 5031, 32, 66, 2767, 2384
100,281,neighbour,1, 232, 2417, 18, 77, 3102, 2517
100,282,ML,1, 52, 231, 76, 51, 2765, 2478
100,282,distance,1, 51, 235, 3, 50, 2731, 2466
100,282,conflict,1, 61, 284, 3, 60, 2844, 2516
100,282,neighbour,1, 53, 241, 4, 52, 2871, 2543
100,283,ML,1, 62, 312, 77, 57, 2733, 2468
100,283,distance,1, 56, 258, 4, 55, 2839, 2498
100,283,conflict,1, 56, 249, 4, 55, 2920, 2511
100,283,neighbour,1, 77, 409, 4, 70, 3060, 2686
100,284,ML,1, 71, 468, 95, 51, 2716, 2473
100,284,distance,1, 48, 222, 3, 47, 2735, 2540
100,284,conflict,1, 55, 245, 5, 54, 2907, 2537
100,284,neighbour,1, 86, 337, 6, 83, 3192, 2793
100,285,ML,1, 49, 223, 77, 48, 2805, 2579
100,285,distance,1, 49, 225, 3, 48, 2859, 2612
100,285,conflict,1, 71, 354, 5, 67, 3155, 2736
100,285,neighbour,1, 104, 499, 6, 88, 3319, 2968
100,286,ML,1, 56, 256, 78, 55, 3016, 2708
100,286,distance,1, 49, 221, 6, 48, 2997, 2676
100,286,conflict,1, 87, 415, 5, 81, 3236, 2811
100,286,neighbour,1, 76, 357, 7, 74, 3289, 2920
100,287,ML,1, 61, 273, 79, 60, 3119, 2639
100,287,distance,1, 59, 275, 4, 58, 2962, 2612
100,287,conflict,1, 63, 283, 3, 62, 3076, 2610
100,287,neighbour,1, 69, 307, 4, 68, 3227, 2684
100,288,ML,1, 52, 229, 77, 51, 2951, 2681
100,288,distance,1, 51, 239, 3, 50, 3056, 2744
100,288,conflict,1, 58, 264, 5, 56, 3257, 2785
100,288,neighbour,1, 78, 347, 4, 74, 3276, 2878
100,289,ML,1, 47, 216, 73, 46, 2899, 2635
100,289,distance,1, 47, 207, 6, 46, 2795, 2617
100,289,conflict,1, 57, 257, 7, 56, 3077, 2679
100,289,neighbour,1, 70, 353, 4, 64, 3062, 2719
100,290,ML,1, 60, 264, 81, 59, 3100, 2708
100,290,distance,1, 51, 234, 3, 50, 2985, 2536
100,290,conflict,1, 97, 449, 5, 93, 3247, 2715
100,290,neighbour,1, 89, 377, 4, 85, 3151, 2748
100,291,ML,1, 61, 273, 92, 60, 3079, 2629
100,291,distance,1, 67, 297, 3, 66, 3229, 2690
100,291,conflict,1, 67, 299, 5, 65, 3230, 2685
100,291,neighbour,1, 89, 413, 6, 83, 3511, 2977
100,292,ML,1, 50, 228, 95, 49, 3138, 2839
100,292,distance,1, 50, 231, 3, 49, 3102, 2844
100,292,conflict,1, 81, 378, 6, 75, 3280, 2945
100,292,neighbour,1, 59, 262, 3, 57, 3101, 2797
100,293,ML,0,-1,-1,-1,-1,-1,-1
100,293,distance,1, 55, 252, 4, 54, 2842, 2422
100,293,conflict,1, 56, 251, 5, 55, 3001, 2427
100,293,neighbour,1, 57, 244, 3, 56, 2999, 2428
100,294,ML,1, 57, 281, 100, 55, 2949, 2592
100,294,distance,1, 47, 219, 3, 46, 2853, 2504
100,294,conflict,1, 53, 238, 3, 52, 2932, 2599
100,294,neighbour,1, 67, 349, 8, 59, 2949, 2635
100,295,ML,1, 68, 379, 101, 58, 2953, 2610
100,295,distance,1, 48, 212, 4, 47, 2902, 2642
100,295,conflict,1, 116, 811, 7, 66, 2979, 2714
100,295,neighbour,1, 117, 576, 8, 109, 3799, 3119
100,296,ML,1, 56, 253, 85, 55, 2947, 2723
100,296,distance,1, 56, 250, 4, 55, 3073, 2758
100,296,conflict,1, 60, 273, 3, 59, 3051, 2694
100,296,neighbour,1, 102, 471, 5, 100, 3560, 2933
100,297,ML,1, 55, 257, 78, 53, 2715, 2333
100,297,distance,1, 52, 235, 5, 51, 2673, 2318
100,297,conflict,1, 76, 436, 9, 60, 2742, 2360
100,297,neighbour,1, 79, 371, 4, 75, 2980, 2531
100,298,ML,1, 53, 243, 77, 52, 2809, 2512
100,298,distance,1, 49, 211, 6, 48, 2812, 2552
100,298,conflict,1, 59, 258, 5, 58, 2931, 2558
100,298,neighbour,1, 58, 258, 3, 54, 2873, 2562
100,299,ML,1, 907, 17255, 195, 58, 2658, 2377
100,299,distance,1, 48, 222, 3, 47, 2567, 2338
100,299,conflict,1, 55, 255, 6, 53, 2730, 2404
100,299,neighbour,1, 48, 213, 3, 47, 2534, 2341
100,300,ML,1, 44, 203, 85, 43, 2813, 2570
100,300,distance,1, 44, 202, 4, 43, 2787, 2536
100,300,conflict,1, 50, 228, 4, 49, 2816, 2522
100,300,neighbour,1, 48, 207, 3, 47, 2728, 2510
100,301,ML,1, 57, 249, 75, 56, 2792, 2527
100,301,distance,1, 57, 265, 3, 56, 2845, 2510
100,301,conflict,1, 57, 272, 4, 56, 2818, 2537
100,301,neighbour,1, 75, 335, 4, 73, 3026, 2654
100,302,ML,1, 52, 239, 72, 51, 2839, 2546
100,302,distance,1, 55, 247, 6, 54, 2850, 2537
100,302,conflict,1, 53, 238, 4, 52, 2820, 2556
100,302,neighbour,1, 79, 358, 6, 77, 3150, 2753
100,303,ML,1, 430, 5049, 135, 51, 2846, 2489
100,303,distance,1, 48, 220, 3, 47, 2823, 2499
100,303,conflict,1, 53, 243, 3, 52, 2780, 2467
100,303,neighbour,1, 75, 355, 5, 72, 3058, 2580
100,304,ML,1, 56, 254, 83, 55, 2801, 2462
100,304,distance,1, 52, 239, 4, 51, 2691, 2418
100,304,conflict,1, 62, 298, 7, 59, 2851, 2502
100,304,neighbour,1, 52, 218, 3, 51, 2826, 2469
100,305,ML,1, 43, 189, 86, 42, 2682, 2382
100,305,distance,1, 43, 190, 3, 42, 2659, 2403
100,305,conflict,1, 250, 1924, 15, 116, 3616, 2866
100,305,neighbour,1, 73, 351, 4, 69, 3164, 2668
100,306,ML,1, 45, 211, 85, 44, 2827, 2543
100,306,distance,1, 45, 204, 3, 44, 2730, 2488
100,306,conflict,1, 50, 224, 5, 49, 2843, 2540
100,306,neighbour,1, 48, 205, 3, 47, 2797, 2473
100,307,ML,1, 57, 252, 85, 56, 2915, 2551
100,307,distance,1, 49, 224, 3, 48, 2897, 2562
100,307,conflict,1, 62, 285, 3, 60, 3123, 2741
100,307,neighbour,1, 80, 380, 5, 73, 3434, 2923
100,308,ML,1, 58, 259, 82, 57, 2902, 2587
100,308,distance,1, 57, 273, 5, 56, 2798, 2588
100,308,conflict,1, 57, 256, 3, 56, 2877, 2566
100,308,neighbour,1, 90, 416, 4, 85, 3221, 2715
100,309,ML,0,-1,-1,-1,-1,-1,-1
100,309,distance,1, 56, 283, 3, 52, 2924, 2597
100,309,conflict,1, 72, 330, 8, 71, 3348, 2813
100,309,neighbour,1, 178, 947, 8, 147, 4783, 3620
100,310,ML,1, 50, 235, 75, 49, 2828, 2404
100,310,distance,1, 49, 215, 3, 48, 2806, 2360
100,310,conflict,1, 58, 289, 3, 56, 2829, 2388
100,310,neighbour,1, 95, 458, 4, 91, 3072, 2462
100,311,ML,1, 50, 226, 92, 49, 2565, 2352
100,311,distance,1, 48, 220, 4, 47, 2676, 2427
100,311,conflict,1, 50, 220, 3, 49, 2637, 2383
100,311,neighbour,1, 99, 514, 5, 90, 3049, 2703
100,312,ML,1, 51, 232, 80, 50, 2813, 2411
100,312,distance,1, 51, 236, 3, 50, 2615, 2371
100,312,conflict,1, 51, 232, 3, 50, 2830, 2415
100,312,neighbour,1, 80, 371, 4, 77, 3111, 2626
100,313,ML,1, 52, 235, 84, 51, 2886, 2563
100,313,distance,1, 51, 228, 4, 50, 2914, 2636
100,313,conflict,1, 58, 255, 3, 56, 3035, 2662
100,313,neighbour,1, 82, 385, 4, 80, 3164, 2746
100,314,ML,0,-1,-1,-1,-1,-1,-1
100,314,distance,1, 54, 252, 3, 53, 2624, 2302
100,314,conflict,1, 62, 279, 3, 60, 2702, 2362
100,314,neighbour,1, 54, 243, 3, 53, 2689, 2301
100,315,ML,1, 51, 232, 81, 50, 2900, 2543
100,315,distance,1, 56, 262, 3, 55, 2828, 2531
100,315,conflict,1, 53, 237, 3, 52, 2937, 2524
100,315,neighbour,1, 57, 283, 4, 53, 2871, 2526
100,316,ML,1, 45, 207, 109, 44, 2765, 2529
100,316,distance,1, 44, 204, 4, 43, 2762, 2522
100,316,conflict,1, 68, 313, 4, 64, 2975, 2657
100,316,neighbour,1, 91, 490, 5, 81, 3236, 2867
100,317,ML,1, 49, 228, 74, 48, 2778, 2528
100,317,distance,1, 51, 237, 4, 50, 2807, 2542
100,317,conflict,1, 78, 362, 6, 72, 3196, 2686
100,317,neighbour,1, 130, 657, 7, 107, 3530, 2993
100,318,ML,1, 547, 6408, 122, 63, 3083, 2674
100,318,distance,1, 52, 228, 6, 51, 2946, 2651
100,318,conflict,1, 58, 272, 5, 57, 3145, 2713
100,318,neighbour,1, 117, 550, 5, 110, 3605, 3110
100,319,ML,1, 55, 257, 89, 54, 2677, 2427
100,319,distance,1, 54, 249, 3, 53, 2663, 2399
100,319,conflict,1, 54, 248, 5, 53, 2826, 2466
100,319,neighbour,1, 104, 516, 7, 89, 3254, 2782
100,320,ML,1, 55, 239, 99, 54, 3176, 2725
100,320,distance,1, 51, 233, 4, 50, 3008, 2674
100,320,conflict,1, 53, 234, 5, 52, 3058, 2694
100,320,neighbour,1, 57, 254, 3, 56, 3006, 2655
100,321,ML,1, 57, 264, 83, 56, 2842, 2477
100,321,distance,1, 54, 237, 3, 53, 2824, 2466
100,321,conflict,1, 64, 302, 4, 63, 2877, 2471
100,321,neighbour,1, 152, 703, 8, 140, 4477, 3500
100,322,ML,1, 62, 276, 93, 61, 2827, 2389
100,322,distance,1, 56, 252, 4, 55, 2899, 2458
100,322,conflict,1, 63, 284, 7, 62, 2916, 2392
100,322,neighbour,1, 101, 461, 4, 99, 3125, 2496
100,323,ML,1, 51, 238, 82, 50, 2806, 2475
100,323,distance,1, 56, 253, 4, 55, 2796, 2525
100,323,conflict,1, 51, 237, 4, 50, 2843, 2479
100,323,neighbour,1, 78, 405, 4, 68, 3120, 2652
100,324,ML,1, 116, 998, 94, 64, 2893, 2452
100,324,distance,1, 54, 250, 3, 53, 2805, 2393
100,324,conflict,1, 59, 270, 3, 58, 2890, 2450
100,324,neighbour,1, 54, 245, 6, 53, 2905, 2390
100,325,ML,1, 45, 208, 75, 44, 2723, 2497
100,325,distance,1, 45, 202, 3, 44, 2701, 2490
100,325,conflict,1, 79, 427, 9, 67, 2977, 2609
100,325,neighbour,1, 52, 264, 4, 47, 2767, 2542
100,326,ML,1, 52, 232, 76, 51, 2786, 2476
100,326,distance,1, 49, 220, 4, 48, 2856, 2502
100,326,conflict,1, 54, 238, 3, 53, 2953, 2592
100,326,neighbour,1, 65, 289, 3, 62, 2905, 2555
100,327,ML,1, 46, 207, 77, 45, 2815, 2535
100,327,distance,1, 46, 212, 3, 45, 2758, 2509
100,327,conflict,1, 62, 296, 4, 58, 2822, 2541
100,327,neighbour,1, 79, 390, 4, 71, 3110, 2856
100,328,ML,1, 55, 276, 105, 51, 2993, 2632
100,328,distance,1, 48, 211, 7, 47, 2961, 2676
100,328,conflict,1, 55, 249, 3, 53, 3144, 2704
100,328,neighbour,1, 61, 276, 4, 58, 3104, 2785
100,329,ML,0,-1,-1,-1,-1,-1,-1
100,329,distance,1, 44, 199, 3, 43, 2794, 2571
100,329,conflict,1, 52, 236, 4, 51, 2869, 2501
100,329,neighbour,1, 100, 454, 4, 93, 3348, 2807
100,330,ML,1, 60, 264, 84, 59, 2751, 2392
100,330,distance,1, 60, 274, 3, 59, 2758, 2420
100,330,conflict,1, 60, 266, 7, 59, 2860, 2426
100,330,neighbour,1, 107, 473, 5, 104, 3449, 2668
100,331,ML,1, 43, 203, 89, 42, 2770, 2467
100,331,distance,1, 43, 200, 3, 42, 2768, 2468
100,331,conflict,1, 55, 253, 3, 54, 2957, 2516
100,331,neighbour,1, 87, 471, 6, 75, 3053, 2586
100,332,ML,1, 53, 239, 119, 52, 3059, 2677
100,332,distance,1, 53, 244, 4, 52, 2931, 2604
100,332,conflict,1, 3642, 72463, 512, 67, 3234, 2753
100,332,neighbour,1, 219, 2025, 16, 90, 3484, 2883
100,333,ML,1, 159, 1981, 112, 59, 2945, 2644
100,333,distance,1, 49, 227, 3, 48, 2893, 2613
100,333,conflict,1, 66, 308, 7, 64, 3072, 2720
100,333,neighbour,1, 56, 246, 4, 55, 2976, 2644
100,334,ML,1, 56, 246, 74, 55, 2977, 2641
100,334,distance,1, 51, 227, 6, 50, 2976, 2583
100,334,conflict,1, 100, 547, 5, 86, 3323, 2762
100,334,neighbour,1, 69, 331, 4, 67, 3071, 2641
100,335,ML,0,-1,-1,-1,-1,-1,-1
100,335,distance,1, 46, 210, 6, 45, 2688, 2477
100,335,conflict,1, 58, 266, 4, 57, 2830, 2527
100,335,neighbour,1, 47, 205, 3, 46, 2617, 2408
100,336,ML,1, 55, 252, 85, 54, 2886, 2533
100,336,distance,1, 54, 244, 4, 53, 2804, 2566
100,336,conflict,1, 73, 333, 5, 69, 3021, 2652
100,336,neighbour,1, 74, 334, 4, 72, 3063, 2715
100,337,ML,1, 60, 277, 82, 59, 3000, 2637
100,337,distance,1, 50, 229, 4, 49, 2825, 2538
100,337,conflict,1, 54, 247, 4, 51, 3005, 2609
100,337,neighbour,1, 52, 229, 3, 51, 3015, 2654
100,338,ML,1, 52, 243, 85, 51, 2891, 2564
100,338,distance,1, 51, 231, 4, 50, 2879, 2597
100,338,conflict,1, 76, 453, 5, 58, 2929, 2622
100,338,neighbour,1, 59, 258, 3, 57, 2932, 2577
100,339,ML,1, 55, 253, 80, 54, 3021, 2643
100,339,distance,1, 55, 244, 3, 54, 2910, 2610
100,339,conflict,1, 56, 251, 4, 55, 3067, 2602
100,339,neighbour,1, 56, 235, 4, 55, 3200, 2732
100,340,ML,1, 55, 259, 77, 54, 2846, 2429
100,340,distance,1, 53, 248, 5, 52, 2848, 2473
100,340,conflict,1, 61, 295, 3, 60, 2882, 2496
100,340,neighbour,1, 105, 505, 6, 98, 3478, 2744
100,341,ML,1, 47, 216, 72, 46, 2816, 2600
100,341,distance,1, 46, 213, 3, 45, 2840, 2619
100,341,conflict,1, 78, 395, 5, 73, 3053, 2697
100,341,neighbour,1, 125, 702, 7, 102, 3405, 2903
100,342,ML,1, 386, 4809, 101, 63, 2817, 2570
100,342,distance,1, 49, 226, 4, 48, 2796, 2532
100,342,conflict,1, 89, 510, 5, 71, 3160, 2800
100,342,neighbour,1, 95, 610, 6, 71, 3374, 2903
100,343,ML,1, 52, 239, 75, 51, 2875, 2509
100,343,distance,1, 52, 241, 6, 51, 2749, 2462
100,343,conflict,1, 52, 240, 3, 51, 2805, 2477
100,343,neighbour,1, 62, 258, 4, 60, 2894, 2545
100,344,ML,1, 54, 243, 79, 53, 2642, 2401
100,344,distance,1, 54, 247, 4, 53, 2672, 2372
100,344,conflict,1, 57, 257, 6, 56, 2777, 2500
100,344,neighbour,1, 97, 449, 5, 92, 3019, 2561
100,345,ML,1, 56, 254, 78, 55, 2861, 2399
100,345,distance,1, 54, 256, 4, 53, 2840, 2396
100,345,conflict,1, 69, 336, 5, 64, 3155, 2544
100,345,neighbour,1, 66, 279, 4, 61, 3157, 2611
100,346,ML,1, 56, 255, 88, 55, 2805, 2508
100,346,distance,1, 49, 215, 3, 48, 2637, 2419
100,346,conflict,1, 75, 378, 7, 69, 2826, 2502
100,346,neighbour,1, 53, 234, 4, 52, 2762, 2414
100,347,ML,1, 51, 236, 83, 50, 2784, 2467
100,347,distance,1, 60, 285, 5, 58, 2970, 2578
100,347,conflict,1, 53, 246, 3, 52, 2791, 2441
100,347,neighbour,1, 73, 353, 4, 70, 2981, 2645
100,348,ML,1, 46, 203, 97, 45, 2746, 2521
100,348,distance,1, 46, 208, 3, 45, 2789, 2560
100,348,conflict,1, 48, 216, 4, 47, 2913, 2598
100,348,neighbour,1, 49, 212, 3, 48, 2892, 2645
100,349,ML,1, 57, 250, 84, 56, 2631, 2432
100,349,distance,1, 54, 239, 3, 53, 2623, 2412
100,349,conflict,1, 54, 249, 3, 53, 2740, 2428
100,349,neighbour,1, 63, 296, 3, 60, 2639, 2417
100,350,ML,1, 54, 248, 80, 53, 2957, 2545
100,350,distance,1, 56, 262, 4, 55, 2975, 2536
100,350,conflict,1, 58, 265, 3, 57, 3259, 2640
100,350,neighbour,1, 90, 427, 4, 84, 3406, 2789
100,351,ML,1, 45, 209, 73, 44, 2808, 2507
100,351,distance,1, 44, 201, 4, 43, 2858, 2509
100,351,conflict,1, 46, 213, 3, 45, 2893, 2458
100,351,neighbour,1, 49, 214, 5, 47, 2995, 2541
100,352,ML,1, 56, 260, 93, 55, 2918, 2662
100,352,distance,1, 56, 253, 4, 55, 2892, 2589
100,352,conflict,1, 59, 263, 3, 58, 2912, 2580
100,352,neighbour,1, 94, 409, 4, 93, 3378, 2796
100,353,ML,1, 140, 1484, 82, 60, 2967, 2544
100,353,distance,1, 48, 219, 4, 47, 2789, 2532
100,353,conflict,1, 49, 220, 3, 48, 2841, 2524
100,353,neighbour,1, 65, 307, 3, 61, 2970, 2588
100,354,ML,1, 59, 320, 99, 52, 2849, 2568
100,354,distance,1, 53, 249, 4, 52, 2812, 2554
100,354,conflict,1, 52, 237, 3, 51, 2983, 2616
100,354,neighbour,1, 55, 249, 5, 54, 2839, 2579
100,355,ML,1, 55, 252, 83, 54, 3057, 2706
100,355,distance,1, 58, 271, 3, 56, 3162, 2757
100,355,conflict,1, 58, 263, 6, 57, 3245, 2766
100,355,neighbour,1, 55, 242, 3, 54, 3295, 2807
100,356,ML,1, 52, 237, 76, 51, 2916, 2622
100,356,distance,1, 52, 240, 3, 51, 2741, 2526
100,356,conflict,1, 52, 242, 3, 51, 2998, 2622
100,356,neighbour,1, 61, 288, 4, 58, 2986, 2645
100,357,ML,1, 44, 200, 97, 43, 2782, 2516
100,357,distance,1, 46, 216, 3, 45, 2788, 2520
100,357,conflict,1, 51, 237, 3, 49, 2837, 2539
100,357,neighbour,1, 96, 445, 6, 86, 3623, 2968
100,358,ML,1, 383, 4191, 126, 63, 2846, 2556
100,358,distance,1, 53, 228, 3, 52, 2810, 2498
100,358,conflict,1, 71, 346, 5, 67, 3053, 2634
100,358,neighbour,1, 75, 354, 4, 74, 3135, 2681
100,359,ML,1, 55, 238, 94, 54, 2562, 2354
100,359,distance,1, 52, 238, 3, 51, 2605, 2413
100,359,conflict,1, 55, 250, 4, 54, 2591, 2346
100,359,neighbour,1, 68, 329, 3, 65, 2759, 2522
100,360,ML,1, 55, 248, 75, 54, 2647, 2397
100,360,distance,1, 52, 233, 4, 51, 2579, 2399
100,360,conflict,1, 53, 246, 3, 51, 2812, 2437
100,360,neighbour,1, 54, 249, 3, 53, 2714, 2390
100,361,ML,1, 53, 244, 105, 52, 3101, 2560
100,361,distance,1, 52, 233, 8, 51, 2952, 2533
100,361,conflict,1, 57, 259, 4, 56, 3179, 2636
100,361,neighbour,1, 97, 618, 8, 72, 3315, 2756
100,362,ML,1, 55, 244, 99, 52, 2813, 2438
100,362,distance,1, 49, 222, 3, 48, 2816, 2432
100,362,conflict,1, 52, 233, 4, 51, 2963, 2469
100,362,neighbour,1, 56, 244, 3, 55, 2837, 2421
100,363,ML,0,-1,-1,-1,-1,-1,-1
100,363,distance,1, 54, 245, 5, 53, 2870, 2559
100,363,conflict,1, 114, 578, 7, 97, 3244, 2808
100,363,neighbour,1, 62, 270, 4, 61, 2937, 2594
100,364,ML,1, 53, 240, 89, 52, 2769, 2467
100,364,distance,1, 52, 245, 3, 51, 2791, 2495
100,364,conflict,1, 52, 225, 3, 51, 2891, 2487
100,364,neighbour,1, 52, 228, 4, 51, 2908, 2481
100,365,ML,1, 52, 236, 80, 51, 3015, 2683
100,365,distance,1, 49, 223, 4, 48, 2992, 2663
100,365,conflict,1, 73, 380, 5, 62, 3094, 2668
100,365,neighbour,1, 133, 646, 6, 123, 4463, 3528
100,366,ML,0,-1,-1,-1,-1,-1,-1
100,366,distance,1, 44, 200, 4, 43, 2929, 2626
100,366,conflict,1, 52, 232, 3, 51, 2914, 2573
100,366,neighbour,1, 50, 232, 3, 48, 2846, 2566
100,367,ML,1, 48, 222, 90, 47, 2729, 2447
100,367,distance,1, 48, 219, 3, 47, 2725, 2470
100,367,conflict,1, 61, 297, 4, 58, 2910, 2543
100,367,neighbour,1, 51, 220, 3, 50, 2749, 2438
100,368,ML,1, 51, 230, 77, 50, 2929, 2622
100,368,distance,1, 51, 244, 3, 50, 2830, 2571
100,368,conflict,1, 55, 249, 3, 54, 2935, 2579
100,368,neighbour,1, 77, 341, 4, 75, 3254, 2804
100,369,ML,0,-1,-1,-1,-1,-1,-1
100,369,distance,1, 54, 245, 4, 53, 2713, 2373
100,369,conflict,1, 62, 289, 4, 60, 2815, 2418
100,369,neighbour,1, 107, 485, 7, 104, 3481, 2797
100,370,ML,1, 47, 212, 82, 46, 2484, 2304
100,370,distance,1, 53, 264, 3, 50, 2652, 2343
100,370,conflict,1, 68, 310, 6, 66, 2720, 2341
100,370,neighbour,1, 87, 372, 4, 84, 2927, 2543
100,371,ML,1, 54, 239, 92, 53, 2914, 2680
100,371,distance,1, 54, 254, 3, 53, 2856, 2657
100,371,conflict,1, 54, 242, 3, 53, 3093, 2689
100,371,neighbour,1, 70, 304, 4, 68, 2977, 2666
100,372,ML,1, 51, 230, 80, 50, 3009, 2629
100,372,distance,1, 51, 224, 4, 50, 2926, 2641
100,372,conflict,1, 54, 241, 3, 53, 3098, 2656
100,372,neighbour,1, 63, 294, 6, 59, 3204, 2732
100,373,ML,1, 55, 253, 74, 54, 2913, 2579
100,373,distance,1, 53, 250, 3, 52, 3030, 2596
100,373,conflict,1, 74, 339, 7, 72, 2952, 2620
