Agent,Seed,Heuristic,Solved,HNode,LNode,Time,Makespan,SOC,SOL
100,294,neighbour,1, 67, 349, 7, 59, 2949, 2635
100,295,ML,1, 68, 379, 109, 58, 2953, 2610
100,295,distance,1, 48, 212, 4, 47, 2902, 2642
100,295,conflict,1, 116, 811, 10, 66, 2979, 2714
100,295,neighbour,1, 117, 576, 10, 109, 3799, 3119
100,296,ML,1, 56, 253, 118, 55, 2947, 2723
100,296,distance,1, 56, 250, 6, 55, 3073, 2758
100,296,conflict,1, 60, 273, 7, 59, 3051, 2694
100,296,neighbour,1, 102, 471, 7, 100, 3560, 2933
100,297,ML,1, 55, 257, 119, 53, 2715, 2333
100,297,distance,1, 52, 235, 4, 51, 2673, 2318
100,297,conflict,1, 76, 436, 5, 60, 2742, 2360
100,297,neighbour,1, 79, 371, 5, 75, 2980, 2531
100,298,ML,1, 53, 243, 102, 52, 2809, 2512
100,298,distance,1, 49, 211, 5, 48, 2812, 2552
100,298,conflict,1, 59, 258, 4, 58, 2931, 2558
100,298,neighbour,1, 58, 258, 4, 54, 2873, 2562
100,299,ML,1, 907, 17255, 265, 58, 2658, 2377
100,299,distance,1, 48, 222, 4, 47, 2567, 2338
100,299,conflict,1, 55, 255, 4, 53, 2730, 2404
100,299,neighbour,1, 48, 213, 5, 47, 2534, 2341
100,300,ML,1, 44, 203, 107, 43, 2813, 2570
100,300,distance,1, 44, 202, 5, 43, 2787, 2536
100,300,conflict,1, 50, 228, 5, 49, 2816, 2522
100,300,neighbour,1, 48, 207, 6, 47, 2728, 2510
100,301,ML,1, 57, 249, 119, 56, 2792, 2527
100,301,distance,1, 57, 265, 6, 56, 2845, 2510
100,301,conflict,1, 57, 272, 3, 56, 2818, 2537
100,301,neighbour,1, 75, 335, 5, 73, 3026, 2654
100,302,ML,1, 52, 239, 104, 51, 2839, 2546
100,302,distance,1, 55, 247, 4, 54, 2850, 2537
100,302,conflict,1, 53, 238, 6, 52, 2820, 2556
100,302,neighbour,1, 79, 358, 7, 77, 3150, 2753
100,303,ML,1, 430, 5049, 157, 51, 2846, 2489
100,303,distance,1, 48, 220, 5, 47, 2823, 2499
100,303,conflict,1, 53, 243, 4, 52, 2780, 2467
100,303,neighbour,1, 75, 355, 8, 72, 3058, 2580
100,304,ML,1, 56, 254, 104, 55, 2801, 2462
100,304,distance,1, 52, 239, 5, 51, 2691, 2418
100,304,conflict,1, 62, 298, 4, 59, 2851, 2502
100,304,neighbour,1, 52, 218, 3, 51, 2826, 2469
100,305,ML,1, 43, 189, 106, 42, 2682, 2382
100,305,distance,1, 43, 190, 3, 42, 2659, 2403
100,305,conflict,1, 250, 1924, 23, 116, 3616, 2866
100,305,neighbour,1, 73, 351, 4, 69, 3164, 2668
100,306,ML,1, 45, 211, 114, 44, 2827, 2543
100,306,distance,1, 45, 204, 3, 44, 2730, 2488
100,306,conflict,1, 50, 224, 6, 49, 2843, 2540
100,306,neighbour,1, 48, 205, 5, 47, 2797, 2473
100,307,ML,1, 57, 252, 106, 56, 2915, 2551
100,307,distance,1, 49, 224, 6, 48, 2897, 2562
100,307,conflict,1, 62, 285, 7, 60, 3123, 2741
100,307,neighbour,1, 80, 380, 6, 73, 3434, 2923
100,308,ML,1, 58, 259, 107, 57, 2902, 2587
100,308,distance,1, 57, 273, 5, 56, 2798, 2588
100,308,conflict,1, 57, 256, 4, 56, 2877, 2566
100,308,neighbour,1, 90, 416, 4, 85, 3221, 2715
100,309,ML,0,-1,-1,-1,-1,-1,-1
100,309,distance,1, 56, 283, 4, 52, 2924, 2597
100,309,conflict,1, 72, 330, 8, 71, 3348, 2813
100,309,neighbour,1, 178, 947, 13, 147, 4783, 3620
100,310,ML,1, 50, 235, 104, 49, 2828, 2404
100,310,distance,1, 49, 215, 5, 48, 2806, 2360
100,310,conflict,1, 58, 289, 4, 56, 2829, 2388
100,310,neighbour,1, 95, 458, 5, 91, 3072, 2462
100,311,ML,1, 50, 226, 107, 49, 2565, 2352
100,311,distance,1, 48, 220, 5, 47, 2676, 2427
100,311,conflict,1, 50, 220, 5, 49, 2637, 2383
100,311,neighbour,1, 99, 514, 9, 90, 3049, 2703
100,312,ML,1, 51, 232, 109, 50, 2813, 2411
100,312,distance,1, 51, 236, 4, 50, 2615, 2371
100,312,conflict,1, 51, 232, 4, 50, 2830, 2415
100,312,neighbour,1, 80, 371, 5, 77, 3111, 2626
100,313,ML,1, 52, 235, 98, 51, 2886, 2563
100,313,distance,1, 51, 228, 6, 50, 2914, 2636
100,313,conflict,1, 58, 255, 4, 56, 3035, 2662
100,313,neighbour,1, 82, 385, 7, 80, 3164, 2746
100,314,ML,0,-1,-1,-1,-1,-1,-1
100,314,distance,1, 54, 252, 3, 53, 2624, 2302
100,314,conflict,1, 62, 279, 5, 60, 2702, 2362
100,314,neighbour,1, 54, 243, 5, 53, 2689, 2301
100,315,ML,1, 51, 232, 116, 50, 2900, 2543
100,315,distance,1, 56, 262, 5, 55, 2828, 2531
100,315,conflict,1, 53, 237, 4, 52, 2937, 2524
100,315,neighbour,1, 57, 283, 7, 53, 2871, 2526
100,316,ML,1, 45, 207, 105, 44, 2765, 2529
100,316,distance,1, 44, 204, 4, 43, 2762, 2522
100,316,conflict,1, 68, 313, 4, 64, 2975, 2657
100,316,neighbour,1, 91, 490, 7, 81, 3236, 2867
100,317,ML,1, 49, 228, 115, 48, 2778, 2528
100,317,distance,1, 51, 237, 6, 50, 2807, 2542
100,317,conflict,1, 78, 362, 4, 72, 3196, 2686
100,317,neighbour,1, 130, 657, 10, 107, 3530, 2993
100,318,ML,1, 547, 6408, 162, 63, 3083, 2674
100,318,distance,1, 52, 228, 7, 51, 2946, 2651
100,318,conflict,1, 58, 272, 4, 57, 3145, 2713
100,318,neighbour,1, 117, 550, 8, 110, 3605, 3110
100,319,ML,1, 55, 257, 107, 54, 2677, 2427
100,319,distance,1, 54, 249, 3, 53, 2663, 2399
100,319,conflict,1, 54, 248, 4, 53, 2826, 2466
100,319,neighbour,1, 104, 516, 5, 89, 3254, 2782
100,320,ML,1, 55, 239, 103, 54, 3176, 2725
100,320,distance,1, 51, 233, 4, 50, 3008, 2674
100,320,conflict,1, 53, 234, 6, 52, 3058, 2694
100,320,neighbour,1, 57, 254, 5, 56, 3006, 2655
100,321,ML,1, 57, 264, 110, 56, 2842, 2477
100,321,distance,1, 54, 237, 3, 53, 2824, 2466
100,321,conflict,1, 64, 302, 4, 63, 2877, 2471
100,321,neighbour,1, 152, 703, 10, 140, 4477, 3500
100,322,ML,1, 62, 276, 116, 61, 2827, 2389
100,322,distance,1, 56, 252, 5, 55, 2899, 2458
100,322,conflict,1, 63, 284, 7, 62, 2916, 2392
100,322,neighbour,1, 101, 461, 7, 99, 3125, 2496
100,323,ML,1, 51, 238, 106, 50, 2806, 2475
100,323,distance,1, 56, 253, 4, 55, 2796, 2525
100,323,conflict,1, 51, 237, 6, 50, 2843, 2479
100,323,neighbour,1, 78, 405, 5, 68, 3120, 2652
100,324,ML,1, 116, 998, 113, 64, 2893, 2452
100,324,distance,1, 54, 250, 5, 53, 2805, 2393
100,324,conflict,1, 59, 270, 7, 58, 2890, 2450
100,324,neighbour,1, 54, 245, 3, 53, 2905, 2390
100,325,ML,1, 45, 208, 99, 44, 2723, 2497
100,325,distance,1, 45, 202, 5, 44, 2701, 2490
100,325,conflict,1, 79, 427, 7, 67, 2977, 2609
100,325,neighbour,1, 52, 264, 4, 47, 2767, 2542
100,326,ML,1, 52, 232, 106, 51, 2786, 2476
100,326,distance,1, 49, 220, 3, 48, 2856, 2502
100,326,conflict,1, 54, 238, 3, 53, 2953, 2592
100,326,neighbour,1, 65, 289, 8, 62, 2905, 2555
100,327,ML,1, 46, 207, 104, 45, 2815, 2535
100,327,distance,1, 46, 212, 6, 45, 2758, 2509
100,327,conflict,1, 62, 296, 4, 58, 2822, 2541
100,327,neighbour,1, 79, 390, 8, 71, 3110, 2856
100,328,ML,1, 55, 276, 123, 51, 2993, 2632
100,328,distance,1, 48, 211, 4, 47, 2961, 2676
100,328,conflict,1, 55, 249, 4, 53, 3144, 2704
100,328,neighbour,1, 61, 276, 6, 58, 3104, 2785
100,329,ML,0,-1,-1,-1,-1,-1,-1
100,329,distance,1, 44, 199, 3, 43, 2794, 2571
100,329,conflict,1, 52, 236, 5, 51, 2869, 2501
100,329,neighbour,1, 100, 454, 10, 93, 3348, 2807
100,330,ML,1, 60, 264, 116, 59, 2751, 2392
100,330,distance,1, 60, 274, 5, 59, 2758, 2420
100,330,conflict,1, 60, 266, 5, 59, 2860, 2426
100,330,neighbour,1, 107, 473, 7, 104, 3449, 2668
100,331,ML,1, 43, 203, 145, 42, 2770, 2467
100,331,distance,1, 43, 200, 4, 42, 2768, 2468
100,331,conflict,1, 55, 253, 3, 54, 2957, 2516
100,331,neighbour,1, 87, 471, 5, 75, 3053, 2586
100,332,ML,1, 53, 239, 96, 52, 3059, 2677
100,332,distance,1, 53, 244, 5, 52, 2931, 2604
100,332,conflict,1, 3642, 72463, 606, 67, 3234, 2753
100,332,neighbour,1, 219, 2025, 18, 90, 3484, 2883
100,333,ML,1, 159, 1981, 126, 59, 2945, 2644
100,333,distance,1, 49, 227, 4, 48, 2893, 2613
100,333,conflict,1, 66, 308, 7, 64, 3072, 2720
100,333,neighbour,1, 56, 246, 4, 55, 2976, 2644
100,334,ML,1, 56, 246, 109, 55, 2977, 2641
100,334,distance,1, 51, 227, 4, 50, 2976, 2583
100,334,conflict,1, 100, 547, 9, 86, 3323, 2762
100,334,neighbour,1, 69, 331, 6, 67, 3071, 2641
100,335,ML,0,-1,-1,-1,-1,-1,-1
100,335,distance,1, 46, 210, 3, 45, 2688, 2477
100,335,conflict,1, 58, 266, 6, 57, 2830, 2527
100,335,neighbour,1, 47, 205, 6, 46, 2617, 2408
100,336,ML,1, 55, 252, 113, 54, 2886, 2533
100,336,distance,1, 54, 244, 6, 53, 2804, 2566
100,336,conflict,1, 73, 333, 8, 69, 3021, 2652
100,336,neighbour,1, 74, 334, 7, 72, 3063, 2715
100,337,ML,1, 60, 277, 101, 59, 3000, 2637
100,337,distance,1, 50, 229, 5, 49, 2825, 2538
100,337,conflict,1, 54, 247, 4, 51, 3005, 2609
100,337,neighbour,1, 52, 229, 5, 51, 3015, 2654
100,338,ML,1, 52, 243, 89, 51, 2891, 2564
100,338,distance,1, 51, 231, 4, 50, 2879, 2597
100,338,conflict,1, 76, 453, 8, 58, 2929, 2622
100,338,neighbour,1, 59, 258, 7, 57, 2932, 2577
100,339,ML,1, 55, 253, 105, 54, 3021, 2643
100,339,distance,1, 55, 244, 5, 54, 2910, 2610
100,339,conflict,1, 56, 251, 4, 55, 3067, 2602
100,339,neighbour,1, 56, 235, 5, 55, 3200, 2732
100,340,ML,1, 55, 259, 129, 54, 2846, 2429
100,340,distance,1, 53, 248, 6, 52, 2848, 2473
100,340,conflict,1, 61, 295, 7, 60, 2882, 2496
100,340,neighbour,1, 105, 505, 10, 98, 3478, 2744
100,341,ML,1, 47, 216, 127, 46, 2816, 2600
100,341,distance,1, 46, 213, 6, 45, 2840, 2619
100,341,conflict,1, 78, 395, 8, 73, 3053, 2697
100,341,neighbour,1, 125, 702, 12, 102, 3405, 2903
100,342,ML,1, 386, 4809, 237, 63, 2817, 2570
100,342,distance,1, 49, 226, 7, 48, 2796, 2532
100,342,conflict,1, 89, 510, 10, 71, 3160, 2800
100,342,neighbour,1, 95, 610, 11, 71, 3374, 2903
100,343,ML,1, 52, 239, 172, 51, 2875, 2509
100,343,distance,1, 52, 241, 6, 51, 2749, 2462
100,343,conflict,1, 52, 240, 7, 51, 2805, 2477
100,343,neighbour,1, 62, 258, 6, 60, 2894, 2545
100,344,ML,1, 54, 243, 185, 53, 2642, 2401
100,344,distance,1, 54, 247, 7, 53, 2672, 2372
100,344,conflict,1, 57, 257, 5, 56, 2777, 2500
100,344,neighbour,1, 97, 449, 11, 92, 3019, 2561
100,345,ML,1, 56, 254, 194, 55, 2861, 2399
100,345,distance,1, 54, 256, 8, 53, 2840, 2396
100,345,conflict,1, 69, 336, 8, 64, 3155, 2544
100,345,neighbour,1, 66, 279, 7, 61, 3157, 2611
100,346,ML,1, 56, 255, 168, 55, 2805, 2508
100,346,distance,1, 49, 215, 5, 48, 2637, 2419
100,346,conflict,1, 75, 378, 7, 69, 2826, 2502
100,346,neighbour,1, 53, 234, 6, 52, 2762, 2414
100,347,ML,1, 51, 236, 106, 50, 2784, 2467
100,347,distance,1, 60, 285, 6, 58, 2970, 2578
100,347,conflict,1, 53, 246, 4, 52, 2791, 2441
100,347,neighbour,1, 73, 353, 7, 70, 2981, 2645
100,348,ML,1, 46, 203, 107, 45, 2746, 2521
100,348,distance,1, 46, 208, 5, 45, 2789, 2560
100,348,conflict,1, 48, 216, 5, 47, 2913, 2598
100,348,neighbour,1, 49, 212, 5, 48, 2892, 2645
100,349,ML,1, 57, 250, 113, 56, 2631, 2432
100,349,distance,1, 54, 239, 5, 53, 2623, 2412
100,349,conflict,1, 54, 249, 6, 53, 2740, 2428
100,349,neighbour,1, 63, 296, 4, 60, 2639, 2417
100,350,ML,1, 54, 248, 145, 53, 2957, 2545
100,350,distance,1, 56, 262, 6, 55, 2975, 2536
100,350,conflict,1, 58, 265, 4, 57, 3259, 2640
100,350,neighbour,1, 90, 427, 9, 84, 3406, 2789
100,351,ML,1, 45, 209, 111, 44, 2808, 2507
100,351,distance,1, 44, 201, 5, 43, 2858, 2509
100,351,conflict,1, 46, 213, 5, 45, 2893, 2458
100,351,neighbour,1, 49, 214, 5, 47, 2995, 2541
100,352,ML,1, 56, 260, 163, 55, 2918, 2662
100,352,distance,1, 56, 253, 4, 55, 2892, 2589
100,352,conflict,1, 59, 263, 7, 58, 2912, 2580
100,352,neighbour,1, 94, 409, 9, 93, 3378, 2796
100,353,ML,1, 140, 1484, 161, 60, 2967, 2544
100,353,distance,1, 48, 219, 7, 47, 2789, 2532
100,353,conflict,1, 49, 220, 6, 48, 2841, 2524
100,353,neighbour,1, 65, 307, 9, 61, 2970, 2588
100,354,ML,1, 59, 320, 112, 52, 2849, 2568
100,354,distance,1, 53, 249, 5, 52, 2812, 2554
100,354,conflict,1, 52, 237, 6, 51, 2983, 2616
100,354,neighbour,1, 55, 249, 5, 54, 2839, 2579
100,355,ML,1, 55, 252, 114, 54, 3057, 2706
100,355,distance,1, 58, 271, 6, 56, 3162, 2757
100,355,conflict,1, 58, 263, 4, 57, 3245, 2766
100,355,neighbour,1, 55, 242, 4, 54, 3295, 2807
100,356,ML,1, 52, 237, 107, 51, 2916, 2622
100,356,distance,1, 52, 240, 4, 51, 2741, 2526
100,356,conflict,1, 52, 242, 6, 51, 2998, 2622
100,356,neighbour,1, 61, 288, 5, 58, 2986, 2645
100,357,ML,1, 44, 200, 122, 43, 2782, 2516
100,357,distance,1, 46, 216, 5, 45, 2788, 2520
100,357,conflict,1, 51, 237, 5, 49, 2837, 2539
100,357,neighbour,1, 96, 445, 7, 86, 3623, 2968
100,358,ML,1, 383, 4191, 154, 63, 2846, 2556
100,358,distance,1, 53, 228, 4, 52, 2810, 2498
100,358,conflict,1, 71, 346, 8, 67, 3053, 2634
100,358,neighbour,1, 75, 354, 6, 74, 3135, 2681
100,359,ML,1, 55, 238, 103, 54, 2562, 2354
100,359,distance,1, 52, 238, 3, 51, 2605, 2413
100,359,conflict,1, 55, 250, 5, 54, 2591, 2346
100,359,neighbour,1, 68, 329, 4, 65, 2759, 2522
100,360,ML,1, 55, 248, 99, 54, 2647, 2397
100,360,distance,1, 52, 233, 4, 51, 2579, 2399
100,360,conflict,1, 53, 246, 4, 51, 2812, 2437
100,360,neighbour,1, 54, 249, 4, 53, 2714, 2390
100,361,ML,1, 53, 244, 117, 52, 3101, 2560
100,361,distance,1, 52, 233, 3, 51, 2952, 2533
100,361,conflict,1, 57, 259, 7, 56, 3179, 2636
100,361,neighbour,1, 97, 618, 7, 72, 3315, 2756
100,362,ML,1, 55, 244, 102, 52, 2813, 2438
100,362,distance,1, 49, 222, 5, 48, 2816, 2432
100,362,conflict,1, 52, 233, 4, 51, 2963, 2469
100,362,neighbour,1, 56, 244, 3, 55, 2837, 2421
100,363,ML,0,-1,-1,-1,-1,-1,-1
100,363,distance,1, 54, 245, 4, 53, 2870, 2559
100,363,conflict,1, 114, 578, 8, 97, 3244, 2808
100,363,neighbour,1, 62, 270, 6, 61, 2937, 2594
100,364,ML,1, 53, 240, 100, 52, 2769, 2467
100,364,distance,1, 52, 245, 3, 51, 2791, 2495
100,364,conflict,1, 52, 225, 4, 51, 2891, 2487
100,364,neighbour,1, 52, 228, 7, 51, 2908, 2481
100,365,ML,1, 52, 236, 116, 51, 3015, 2683
100,365,distance,1, 49, 223, 5, 48, 2992, 2663
100,365,conflict,1, 73, 380, 8, 62, 3094, 2668
100,365,neighbour,1, 133, 646, 10, 123, 4463, 3528
100,366,ML,0,-1,-1,-1,-1,-1,-1
100,366,distance,1, 44, 200, 4, 43, 2929, 2626
100,366,conflict,1, 52, 232, 4, 51, 2914, 2573
100,366,neighbour,1, 50, 232, 4, 48, 2846, 2566
100,367,ML,1, 48, 222, 100, 47, 2729, 2447
100,367,distance,1, 48, 219, 4, 47, 2725, 2470
100,367,conflict,1, 61, 297, 5, 58, 2910, 2543
100,367,neighbour,1, 51, 220, 5, 50, 2749, 2438
100,368,ML,1, 51, 230, 110, 50, 2929, 2622
100,368,distance,1, 51, 244, 5, 50, 2830, 2571
100,368,conflict,1, 55, 249, 5, 54, 2935, 2579
100,368,neighbour,1, 77, 341, 6, 75, 3254, 2804
100,369,ML,0,-1,-1,-1,-1,-1,-1
100,369,distance,1, 54, 245, 4, 53, 2713, 2373
100,369,conflict,1, 62, 289, 5, 60, 2815, 2418
100,369,neighbour,1, 107, 485, 7, 104, 3481, 2797
100,370,ML,1, 47, 212, 97, 46, 2484, 2304
100,370,distance,1, 53, 264, 6, 50, 2652, 2343
100,370,conflict,1, 68, 310, 4, 66, 2720, 2341
100,370,neighbour,1, 87, 372, 5, 84, 2927, 2543
100,371,ML,1, 54, 239, 104, 53, 2914, 2680
100,371,distance,1, 54, 254, 6, 53, 2856, 2657
100,371,conflict,1, 54, 242, 3, 53, 3093, 2689
100,371,neighbour,1, 70, 304, 5, 68, 2977, 2666
100,372,ML,1, 51, 230, 96, 50, 3009, 2629
100,372,distance,1, 51, 224, 5, 50, 2926, 2641
100,372,conflict,1, 54, 241, 4, 53, 3098, 2656
100,372,neighbour,1, 63, 294, 4, 59, 3204, 2732
100,373,ML,1, 55, 253, 99, 54, 2913, 2579
100,373,distance,1, 53, 250, 3, 52, 3030, 2596
100,373,conflict,1, 74, 339, 6, 72, 2952, 2620
100,373,neighbour,1, 78, 379, 4, 76, 3264, 2703
100,374,ML,1, 58, 273, 128, 57, 3018, 2534
100,374,distance,1, 55, 254, 6, 54, 2910, 2561
100,374,conflict,1, 59, 273, 4, 58, 3126, 2614
100,374,neighbour,1, 57, 240, 4, 56, 2943, 2565
100,375,ML,1, 113, 1390, 114, 52, 3207, 2889
100,375,distance,1, 51, 241, 4, 50, 3008, 2785
100,375,conflict,1, 53, 238, 5, 52, 3253, 2844
100,375,neighbour,1, 98, 456, 6, 92, 3634, 3118
100,376,ML,1, 61, 292, 97, 58, 2874, 2563
100,376,distance,1, 57, 256, 4, 56, 2976, 2564
100,376,conflict,1, 59, 269, 4, 58, 2961, 2552
100,376,neighbour,1, 94, 451, 6, 91, 3515, 2753
100,377,ML,1, 48, 220, 96, 47, 2910, 2626
100,377,distance,1, 47, 200, 4, 46, 2927, 2636
100,377,conflict,1, 52, 237, 6, 50, 2994, 2644
100,377,neighbour,1, 82, 363, 8, 80, 3333, 2856
100,378,ML,1, 58, 265, 100, 57, 2971, 2657
100,378,distance,1, 56, 252, 6, 55, 2966, 2658
100,378,conflict,1, 61, 283, 4, 60, 3099, 2658
100,378,neighbour,1, 66, 292, 4, 65, 2978, 2662
100,379,ML,1, 53, 245, 101, 52, 2971, 2639
100,379,distance,1, 53, 239, 3, 52, 2950, 2669
100,379,conflict,1, 56, 249, 6, 55, 3219, 2777
100,379,neighbour,1, 94, 428, 6, 89, 3144, 2815
100,380,ML,1, 153, 2227, 112, 54, 2751, 2434
100,380,distance,1, 48, 213, 3, 47, 2628, 2394
100,380,conflict,1, 54, 235, 3, 53, 2767, 2429
100,380,neighbour,1, 48, 210, 5, 47, 2762, 2450
100,381,ML,1, 53, 245, 145, 52, 2648, 2326
100,381,distance,1, 52, 238, 3, 51, 2712, 2316
100,381,conflict,1, 52, 236, 4, 51, 2653, 2259
100,381,neighbour,1, 55, 248, 3, 54, 2732, 2296
100,382,ML,1, 55, 247, 101, 54, 2901, 2657
100,382,distance,1, 51, 234, 3, 50, 2872, 2637
100,382,conflict,1, 53, 244, 4, 52, 3053, 2717
100,382,neighbour,1, 80, 368, 8, 78, 3183, 2760
100,383,ML,1, 66, 373, 97, 55, 2793, 2525
100,383,distance,1, 53, 241, 6, 52, 2954, 2547
100,383,conflict,1, 54, 236, 7, 53, 3064, 2608
100,383,neighbour,1, 81, 393, 7, 74, 3158, 2709
100,384,ML,1, 56, 260, 101, 55, 2879, 2451
100,384,distance,1, 61, 277, 5, 57, 2984, 2510
100,384,conflict,1, 55, 257, 5, 54, 2937, 2517
100,384,neighbour,1, 94, 425, 8, 88, 3422, 2786
100,385,ML,1, 116, 1026, 112, 67, 2996, 2575
100,385,distance,1, 53, 241, 6, 52, 2986, 2560
100,385,conflict,1, 62, 281, 5, 61, 3083, 2608
100,385,neighbour,1, 79, 379, 6, 75, 3141, 2670
100,386,ML,1, 60, 293, 100, 58, 2887, 2566
100,386,distance,1, 56, 252, 4, 55, 2862, 2537
100,386,conflict,1, 59, 251, 4, 58, 2946, 2574
100,386,neighbour,1, 77, 335, 5, 75, 3079, 2663
100,387,ML,1, 46, 211, 108, 45, 2836, 2650
100,387,distance,1, 45, 210, 6, 44, 2922, 2717
100,387,conflict,1, 46, 214, 6, 45, 2856, 2638
100,387,neighbour,1, 49, 212, 5, 48, 2948, 2707
100,388,ML,1, 55, 252, 93, 54, 2880, 2543
100,388,distance,1, 55, 245, 4, 54, 2956, 2590
100,388,conflict,1, 57, 261, 4, 56, 3005, 2620
100,388,neighbour,1, 115, 575, 11, 107, 3668, 3023
100,389,ML,1, 18671, 290064, 2710, 69, 2726, 2396
100,389,distance,1, 41, 188, 4, 40, 2519, 2344
100,389,conflict,1, 49, 214, 3, 48, 2598, 2346
100,389,neighbour,1, 55, 243, 4, 53, 2684, 2469
100,390,ML,1, 59, 274, 116, 58, 3009, 2669
100,390,distance,1, 62, 269, 4, 61, 3090, 2707
100,390,conflict,1, 60, 265, 4, 59, 3028, 2658
100,390,neighbour,1, 123, 699, 9, 108, 3567, 3180
100,391,ML,1, 44, 192, 92, 43, 2727, 2389
100,391,distance,1, 43, 191, 4, 42, 2595, 2343
100,391,conflict,1, 53, 234, 5, 52, 2699, 2390
100,391,neighbour,1, 77, 410, 6, 66, 2873, 2566
100,392,ML,1, 48, 222, 95, 47, 2782, 2471
100,392,distance,1, 48, 219, 6, 47, 2797, 2531
100,392,conflict,1, 57, 260, 4, 56, 2911, 2486
100,392,neighbour,1, 80, 367, 5, 77, 3057, 2590
100,393,ML,1, 4032, 71426, 679, 61, 3077, 2530
100,393,distance,1, 51, 232, 3, 50, 2841, 2475
100,393,conflict,1, 58, 265, 7, 56, 2951, 2480
100,393,neighbour,1, 94, 446, 7, 84, 3315, 2772
100,394,ML,0,-1,-1,-1,-1,-1,-1
100,394,distance,1, 54, 248, 4, 53, 2817, 2517
100,394,conflict,1, 61, 287, 5, 59, 2992, 2616
100,394,neighbour,1, 74, 334, 4, 71, 3065, 2628
100,395,ML,1, 54, 251, 96, 53, 2879, 2594
100,395,distance,1, 49, 227, 3, 48, 2811, 2592
100,395,conflict,1, 50, 225, 4, 49, 2951, 2622
100,395,neighbour,1, 52, 232, 4, 51, 2788, 2552
100,396,ML,1, 77, 490, 112, 60, 3297, 2895
100,396,distance,1, 53, 252, 4, 52, 3271, 2847
100,396,conflict,1, 60, 276, 5, 59, 3178, 2744
100,396,neighbour,1, 97, 439, 6, 95, 3752, 3083
100,397,ML,1, 48, 221, 100, 47, 2777, 2450
100,397,distance,1, 46, 210, 5, 45, 2683, 2387
100,397,conflict,1, 49, 225, 4, 48, 2798, 2392
100,397,neighbour,1, 113, 545, 6, 108, 3527, 2708
100,398,ML,1, 101, 767, 99, 62, 2957, 2606
100,398,distance,1, 48, 213, 4, 47, 2684, 2508
100,398,conflict,1, 48, 222, 4, 47, 2770, 2536
100,398,neighbour,1, 91, 401, 6, 88, 3145, 2787
100,399,ML,0,-1,-1,-1,-1,-1,-1
100,399,distance,1, 50, 234, 5, 49, 2787, 2477
100,399,conflict,1, 51, 232, 3, 50, 2812, 2454
100,399,neighbour,1, 82, 372, 6, 80, 3106, 2742
100,400,ML,1, 51, 223, 114, 50, 3115, 2762
100,400,distance,1, 51, 232, 4, 50, 3093, 2692
100,400,conflict,1, 71, 370, 5, 68, 3298, 2780
100,400,neighbour,1, 87, 387, 5, 85, 3645, 3039
100,401,ML,1, 48, 220, 95, 47, 2821, 2577
100,401,distance,1, 48, 210, 6, 47, 2882, 2582
100,401,conflict,1, 48, 217, 3, 47, 2758, 2530
100,401,neighbour,1, 98, 558, 10, 79, 3166, 2833
100,402,ML,1, 849, 15149, 223, 66, 2881, 2585
100,402,distance,1, 51, 240, 4, 50, 2790, 2497
100,402,conflict,1, 82, 402, 5, 78, 3084, 2684
100,402,neighbour,1, 129, 683, 11, 116, 3489, 2994
100,403,ML,1, 51, 226, 96, 50, 2723, 2517
100,403,distance,1, 50, 226, 4, 49, 2694, 2464
100,403,conflict,1, 54, 247, 5, 53, 2768, 2485
100,403,neighbour,1, 76, 331, 4, 74, 3087, 2646
100,404,ML,1, 2936, 49860, 506, 52, 2798, 2521
100,404,distance,1, 50, 224, 4, 49, 2844, 2557
100,404,conflict,1, 59, 297, 5, 55, 2715, 2521
100,404,neighbour,1, 100, 476, 7, 96, 3089, 2764
100,405,ML,1, 55, 245, 116, 54, 3022, 2733
100,405,distance,1, 51, 220, 4, 50, 2982, 2743
100,405,conflict,1, 54, 252, 5, 53, 3009, 2716
100,405,neighbour,1, 56, 249, 4, 55, 3006, 2714
100,406,ML,1, 156, 1733, 123, 55, 2839, 2431
100,406,distance,1, 54, 260, 4, 50, 2763, 2400
100,406,conflict,1, 57, 254, 6, 56, 3048, 2521
100,406,neighbour,1, 84, 402, 4, 83, 3149, 2645
100,407,ML,1, 52, 237, 101, 51, 2742, 2396
100,407,distance,1, 54, 245, 5, 53, 2682, 2459
100,407,conflict,1, 56, 253, 4, 55, 2780, 2431
100,407,neighbour,1, 96, 581, 5, 78, 3145, 2692
100,408,ML,1, 48, 219, 97, 47, 2852, 2582
100,408,distance,1, 49, 224, 5, 48, 2872, 2640
100,408,conflict,1, 52, 244, 5, 51, 3134, 2752
100,408,neighbour,1, 125, 551, 6, 116, 3678, 3127
100,409,ML,1, 47, 206, 115, 46, 2768, 2566
100,409,distance,1, 47, 209, 4, 46, 2748, 2553
100,409,conflict,1, 56, 286, 4, 51, 2993, 2632
100,409,neighbour,1, 99, 490, 6, 93, 3082, 2767
100,410,ML,1, 54, 239, 91, 53, 2894, 2609
100,410,distance,1, 54, 242, 4, 53, 2969, 2623
100,410,conflict,1, 61, 273, 5, 60, 3080, 2613
100,410,neighbour,1, 79, 397, 5, 70, 3186, 2690
100,411,ML,1, 47, 205, 106, 46, 2799, 2497
100,411,distance,1, 47, 210, 4, 46, 2694, 2474
100,411,conflict,1, 56, 258, 6, 55, 2915, 2582
